,corridor_name,train_year,train_week_num,train_departure_date_short,passengers,number_of_services,revenue,revenue_without_promotion,passengers_km,seats_km,day_category,price_mix_ratio,tickets_saudi,tickets_egyptian,tickets_pakistani,tickets_indian,tickets_yemeni,tickets_indonesian,tickets_jordanian,tickets_USA,tickets_britain
752,MAK-MAD,2024,4,2024-01-23,11996,34,2092526.70,2115424.3000,4971310.114,6347320.464,Winter,1.14777425808602867623,2212,1345,363,277,250,1934,240,500,361
753,MAK-MAD,2024,4,2024-01-24,12391,38,2113091.84,2127518.0000,5071844.762,7094064.048,Winter,1.14277298038899201033,3124,1537,428,262,227,1379,263,426,435
754,MAK-MAD,2024,4,2024-01-25,15605,46,2618184.30,2630809.0000,6191768.668,8587551.216,School Leaves,1.14141621275232297341,5039,1724,528,419,362,2095,284,376,348
755,MAK-MAD,2024,4,2024-01-26,11883,34,2088115.90,2100719.9000,4769298.282,6347320.464,School Leaves,1.15127493057308760414,3739,1476,404,339,209,1705,227,226,249
756,MAK-MAD,2024,4,2024-01-27,16356,46,2811220.36,2833460.1000,6588807.914,8587551.216,School Leaves,1.15447542186353631695,4951,1936,557,478,301,2011,562,310,335
757,MAK-MAD,2024,5,2024-01-28,13632,38,2337548.10,2348009.1000,5466473.060,7094064.048,School Leaves,1.14817341549295774648,3767,1777,371,344,294,1816,278,330,310
758,MAK-MAD,2024,5,2024-01-29,12256,34,2220887.30,2236627.3000,5105648.182,6347320.464,Winter,1.13377121409921671018,2114,2953,303,247,171,1656,151,298,363
759,MAK-MAD,2024,5,2024-01-30,11678,34,2015242.22,2025544.3000,4794360.068,6347320.464,Winter,1.14252440486384654907,2531,1708,357,206,223,2018,114,255,273
760,MAK-MAD,2024,5,2024-01-31,13065,38,2248211.02,2257990.7000,5317079.660,7094064.048,Winter,1.15444316877152698048,3120,2355,415,335,183,1827,216,261,310
761,MAK-MAD,2024,5,2024-02-01,15033,44,2503894.40,2504374.4000,5985584.644,8214179.424,Winter,1.14480143683895430054,4436,2130,434,369,266,2290,363,259,319
762,MAK-MAD,2024,5,2024-02-02,11068,34,1862226.70,1864587.7000,4464767.672,6347320.464,Winter,1.12872244307914709071,3091,1723,488,303,206,1369,182,226,254
763,MAK-MAD,2024,5,2024-02-03,15287,44,2633529.20,2637998.8000,6189027.120,8214179.424,Winter,1.14822398116046313861,3998,2778,515,361,234,2051,285,248,407
764,MAK-MAD,2024,6,2024-02-04,10714,30,1881616.30,1881836.3000,4371412.750,5600576.880,Winter,1.14901997386596975919,2003,1934,687,300,167,1872,188,250,246
765,MAK-MAD,2024,6,2024-02-05,11264,30,2153289.90,2154203.9000,4717362.012,5600576.880,Winter,1.14792258522727272727,1496,3035,439,250,142,1802,135,272,298
766,MAK-MAD,2024,6,2024-02-06,9296,24,1818177.10,1818271.6000,3906827.746,4480461.504,Winter,1.16035929432013769363,1623,1233,290,228,118,2095,197,258,279
767,MAK-MAD,2024,6,2024-02-07,12618,34,2242660.40,2249171.4000,5123788.832,6347320.464,Winter,1.16150737042320494532,2945,1943,591,363,211,1758,257,270,417
768,MAK-MAD,2024,6,2024-02-08,15706,44,2715812.00,2716592.5000,6282116.840,8214179.424,Winter,1.15412581179167197249,4223,1626,632,445,356,2210,210,325,454
769,MAK-MAD,2024,6,2024-02-09,11793,34,2069894.20,2071231.2000,4708660.116,6347320.464,Winter,1.13853981175273467311,3409,1233,538,401,219,1029,232,254,280
770,MAK-MAD,2024,6,2024-02-10,14955,44,2535878.50,2536843.6000,5957605.422,8214179.424,Winter,1.14441323971915747242,4661,1746,721,494,336,1109,376,326,486
771,MAK-MAD,2024,7,2024-02-11,10794,30,1904217.60,1905912.6000,4394993.446,5600576.880,Winter,1.14747081712062256809,2035,1286,396,305,230,930,499,266,516
772,MAK-MAD,2024,7,2024-02-12,11611,30,2135249.20,2138940.2000,4788467.032,5600576.880,Winter,1.14231332357247437775,1853,1879,464,367,156,849,200,270,968
773,MAK-MAD,2024,7,2024-02-13,11779,30,2204235.30,2206422.3000,4871272.944,5600576.880,Winter,1.14957976059088207827,2073,1367,551,359,131,726,170,501,1274
774,MAK-MAD,2024,7,2024-02-14,11879,34,2129807.30,2133325.8000,4865766.976,6347320.464,Winter,1.15864971798972977523,2488,1311,559,438,235,285,311,343,1205
775,MAK-MAD,2024,7,2024-02-15,13915,44,2305141.50,2306581.0000,5550662.660,8214179.424,Winter,1.13347466762486525332,3444,1329,600,474,301,751,313,393,1086
776,MAK-MAD,2024,7,2024-02-16,10290,34,1714822.60,1714984.6000,4141645.586,6347320.464,Winter,1.12416909620991253644,2075,1078,584,485,230,348,224,330,657
777,MAK-MAD,2024,7,2024-02-17,13574,44,2252860.90,2257904.9000,5473458.956,8214179.424,Winter,1.12856195668189185207,3040,1237,681,550,304,877,490,482,638
778,MAK-MAD,2024,8,2024-02-18,10721,30,1874518.30,1875645.3000,4391117.506,5600576.880,Winter,1.13045424867083294469,1843,938,447,339,203,1394,236,629,582
779,MAK-MAD,2024,8,2024-02-19,10884,30,1926362.30,1929100.3000,4455020.446,5600576.880,Winter,1.15413450937155457552,1858,1067,430,374,191,1091,214,538,625
780,MAK-MAD,2024,8,2024-02-20,11516,30,2114534.20,2115461.2000,4748061.800,5600576.880,Winter,1.15151094129906217437,2145,795,384,333,206,1797,142,1222,643
781,MAK-MAD,2024,8,2024-02-21,14926,38,2645263.90,2647143.9000,5934522.164,7094064.048,Bank holidays,1.15482379740050917861,4315,982,546,411,350,1731,403,1118,739
782,MAK-MAD,2024,8,2024-02-22,16485,44,2791880.27,2929191.0100,6520293.980,8214179.424,Foundation Day,1.14904458598726114650,4660,1345,609,547,381,2168,285,684,693
783,MAK-MAD,2024,8,2024-02-23,13387,36,2304931.33,2447133.0200,5294932.724,6720692.256,Bank holidays,1.15025771270635691342,3583,1421,569,441,326,1669,257,386,470
784,MAK-MAD,2024,8,2024-02-24,17372,44,2971194.55,3125791.1300,6918609.428,8214179.424,Bank holidays,1.12566774119272392356,5223,1567,639,489,378,2360,393,497,547
785,MAK-MAD,2024,9,2024-02-25,14543,36,2543245.40,2545971.5000,5847088.404,6720692.256,School Leaves,1.15180499209241559513,4299,1277,517,462,239,2150,258,397,363
786,MAK-MAD,2024,9,2024-02-26,14083,36,2453755.00,2454547.0000,5700394.858,6720692.256,School Leaves,1.13678193566711638145,4015,1865,546,355,251,2146,160,347,433
787,MAK-MAD,2024,9,2024-02-27,14567,36,2529623.40,2532992.9000,5812367.736,6720692.256,School Leaves,1.16038992242740440722,4570,1131,453,371,278,2512,194,351,328
788,MAK-MAD,2024,9,2024-02-28,14111,38,2343428.00,2345003.0000,5579721.522,7094064.048,School Leaves,1.12896322018283608532,4768,1172,438,385,279,2510,235,308,365
789,MAK-MAD,2024,9,2024-02-29,15391,44,2540646.10,2542628.1000,6038578.056,8214179.424,School Leaves,1.14677408875316743551,5270,1241,548,391,363,2079,255,298,331
790,MAK-MAD,2024,9,2024-03-01,12084,36,1967817.80,1974344.8000,4737749.416,6720692.256,School Leaves,1.13105759682224428997,3997,934,646,339,295,1697,197,221,296
791,MAK-MAD,2024,9,2024-03-02,14609,44,2345352.00,2361108.6000,5731643.022,8214179.424,School Leaves,1.13818194263809980149,4918,1167,493,401,378,1891,424,242,324
792,MAK-MAD,2024,10,2024-03-03,10518,36,1658373.05,1666193.5500,4193384.714,6720692.256,Pre Ramadan,1.10733029092983456931,2878,887,408,260,319,1723,199,198,319
793,MAK-MAD,2024,10,2024-03-04,9298,30,1505694.20,1516000.2000,3709469.470,5600576.880,Pre Ramadan,1.11783179178317917832,2337,909,351,257,297,1842,109,317,232
794,MAK-MAD,2024,10,2024-03-05,9633,30,1609888.30,1613574.3000,3884085.018,5600576.880,Pre Ramadan,1.13142323263780753659,2346,737,402,279,271,1628,143,557,294
795,MAK-MAD,2024,10,2024-03-06,10684,34,1727739.30,1732375.3000,4213000.998,6347320.464,Pre Ramadan,1.12854736053912392362,2971,927,430,252,297,1677,204,408,270
796,MAK-MAD,2024,10,2024-03-07,13006,44,2053078.80,2066272.7000,5134362.308,8214179.424,Pre Ramadan,1.11009534061202521913,3617,953,592,444,440,1875,376,365,282
797,MAK-MAD,2024,10,2024-03-08,9231,34,1444447.80,1448694.8000,3597128.426,6347320.464,Pre Ramadan,1.10659733506662333442,2605,919,517,392,353,1059,196,196,214
798,MAK-MAD,2024,10,2024-03-09,12382,44,1979821.70,1988282.8000,4916992.462,8214179.424,Pre Ramadan,1.11368115005653367792,3444,997,750,449,467,1403,249,374,387
799,MAK-MAD,2024,11,2024-03-10,9050,30,1535046.20,1535046.2000,3598428.668,5600576.880,Pre Ramadan,1.14380110497237569061,2197,1023,572,286,275,968,122,342,288
800,MAK-MAD,2024,11,2024-03-11,9101,32,1664818.74,1683719.2000,3681303.888,5973948.672,Ramadan 1-18,1.17991429513240303263,1720,1424,504,393,217,1022,70,443,237
801,MAK-MAD,2024,11,2024-03-12,11469,36,2150738.64,2179151.6000,4556603.014,6720692.256,Ramadan 1-18,1.18825529688726131310,2763,936,562,377,375,1841,68,785,317
802,MAK-MAD,2024,11,2024-03-13,13130,36,2481332.12,2525218.1000,5128104.792,6720692.256,Ramadan 1-18,1.21052551408987052551,3576,1131,592,511,382,1551,101,914,367
803,MAK-MAD,2024,11,2024-03-14,14442,41,2675596.86,2714219.7000,5491551.064,7654121.736,Ramadan 1-18,1.22187370170336518488,4740,1250,745,578,423,1622,129,644,333
804,MAK-MAD,2024,11,2024-03-15,15201,47,2515663.80,2573183.6000,5554398.500,8774237.112,Ramadan 1-18,1.19161239392145253602,5077,1564,830,762,616,1113,146,368,342
805,MAK-MAD,2024,11,2024-03-16,15917,45,2745452.36,2808010.6000,5810825.416,8400865.320,Ramadan 1-18,1.20545957152729785764,5595,1519,833,736,589,1519,248,387,401
806,MAK-MAD,2024,12,2024-03-17,14186,43,2379604.36,2434856.6000,5226924.048,8027493.528,Ramadan 1-18,1.17709008881996334414,5124,1132,582,545,665,1393,140,375,299
807,MAK-MAD,2024,12,2024-03-18,14433,44,2307071.46,2375843.9000,5074449.656,8214179.424,Ramadan 1-18,1.19420078985657867387,5787,1059,627,484,769,1039,105,245,351
808,MAK-MAD,2024,12,2024-03-19,14276,42,2313438.15,2385274.2000,5026837.754,7840807.632,Ramadan 1-18,1.20371252451667133651,5859,1191,524,500,763,1154,77,401,329
809,MAK-MAD,2024,12,2024-03-20,15252,42,2591032.76,2665544.2000,5517450.116,7840807.632,Ramadan 1-18,1.20592053501180173092,6461,1219,477,557,677,577,697,338,331
810,MAK-MAD,2024,12,2024-03-21,17257,47,2941616.86,3017547.2000,6179014.636,8774237.112,Ramadan 1-18,1.21679898012400764907,7668,1329,685,713,787,593,164,330,402
811,MAK-MAD,2024,12,2024-03-22,16956,47,2674169.42,2748101.1000,5975685.036,8774237.112,Ramadan 1-18,1.20633404104741684360,7052,1512,957,929,797,736,176,285,312
812,MAK-MAD,2024,12,2024-03-23,17948,45,3126478.30,3218106.4000,6432155.612,8400865.320,Ramadan 1-18,1.20933808780922665478,7629,1586,865,781,830,717,276,302,369
813,MAK-MAD,2024,13,2024-03-24,16321,44,2592648.16,2668236.9000,5906533.952,8214179.424,Ramadan 1-18,1.14311623062312358311,7047,1222,731,692,746,455,186,327,394
814,MAK-MAD,2024,13,2024-03-25,16405,44,2760770.16,2828780.6000,5996334.078,8214179.424,Ramadan 1-18,1.17639743980493751905,6743,1305,816,620,724,505,109,427,483
815,MAK-MAD,2024,13,2024-03-26,16623,44,2811760.82,2873170.2000,6087606.204,8214179.424,Ramadan 1-18,1.17902905612705287854,7145,1214,756,541,709,475,117,561,489
816,MAK-MAD,2024,13,2024-03-27,17548,44,3155822.20,3209404.5000,6567565.926,8214179.424,Ramadan 1-18,1.20653635741964896284,7514,1102,804,597,769,412,140,497,465
817,MAK-MAD,2024,13,2024-03-28,18427,46,3442009.56,3492530.9000,7017688.206,8587551.216,Ramadan 1-18,1.21983502469202800239,7839,1248,802,612,697,445,452,482,565
818,MAK-MAD,2024,13,2024-03-29,20435,49,3998368.12,4052418.0000,7875867.540,9147608.904,Ramadan 19,1.22144360166381208711,7602,2111,861,741,632,650,162,412,554
819,MAK-MAD,2024,13,2024-03-30,22184,51,4951536.20,5013229.9000,8846012.906,9520980.696,Ramadan 20,1.26350072124053371799,4674,2455,1504,1107,436,1766,160,830,1059
820,MAK-MAD,2024,14,2024-03-31,18567,52,3563427.70,3605073.9600,7255996.638,9707666.592,Ramadan 21,1.21885603490063015027,6668,1200,805,574,631,1342,90,516,813
821,MAK-MAD,2024,14,2024-04-01,16763,44,3197565.35,3243586.7000,6514774.396,8214179.424,Ramadan 22-29,1.22206049036568633300,6792,1105,704,603,585,445,108,517,640
822,MAK-MAD,2024,14,2024-04-02,17505,44,3330670.22,3378580.2200,6743152.664,8214179.424,Ramadan 22-29,1.22354755784061696658,6790,1290,1040,479,574,471,105,673,660
823,MAK-MAD,2024,14,2024-04-03,17807,44,3586039.72,3633048.2600,6935466.906,8214179.424,Ramadan 22-29,1.23133037569495142360,6390,1175,1093,591,547,516,123,652,865
824,MAK-MAD,2024,14,2024-04-04,19993,50,4077835.64,4139002.8800,7788970.412,9334294.800,Ramadan 22-29,1.25226829390286600310,6616,1630,1346,897,624,442,145,784,1057
825,MAK-MAD,2024,14,2024-04-05,19210,51,3425202.83,3535452.3700,7323017.066,9520980.696,Ramadan 22-29,1.21048412285268089537,6959,1550,1493,872,754,401,160,571,708
826,MAK-MAD,2024,14,2024-04-06,21023,51,4148308.44,4224340.0400,7951433.362,9520980.696,Ramadan 22-29,1.23355848356561860819,7210,1609,1727,1100,820,398,154,705,822
827,MAK-MAD,2024,15,2024-04-07,17253,47,3145207.05,3208572.6400,6451153.938,8774237.112,Ramadan 22-29,1.20252130064336637107,5337,1165,1419,1079,685,463,166,588,696
828,MAK-MAD,2024,15,2024-04-08,17100,44,3034880.41,3180367.9400,6447492.962,8214179.424,Ramadan 22-29,1.18724561403508771930,5461,1631,1052,1075,866,455,101,526,623
829,MAK-MAD,2024,15,2024-04-09,15937,49,2219707.64,3177142.6000,6166457.390,9147608.904,Ramadan 22-29,1.17344544142561335258,3061,2063,1198,890,561,758,115,581,502
830,MAK-MAD,2024,15,2024-04-10,14126,36,2800662.10,2803805.6000,5749131.040,6720692.256,EID - Ramadan,1.19525697295766671386,2348,1172,1370,861,302,1737,72,508,692
831,MAK-MAD,2024,15,2024-04-11,14114,36,2642974.50,2644616.5000,5661460.650,6720692.256,EID - Ramadan,1.18101176137168768599,2863,1020,1196,983,318,1915,114,469,589
832,MAK-MAD,2024,15,2024-04-12,12333,36,2087215.64,2103568.5000,4884464.296,6720692.256,EID - Ramadan,1.16840184869861347604,3047,1025,882,742,408,869,74,370,438
833,MAK-MAD,2024,15,2024-04-13,12335,36,2054409.38,2066637.6000,4882114.982,6720692.256,EID - Ramadan,1.15514389947304418322,3862,904,696,752,365,797,98,293,306
834,MAK-MAD,2024,16,2024-04-14,10702,32,1691449.46,1700354.3000,4182326.282,5973948.672,EID - Ramadan,1.14817791067090263502,3860,586,570,593,347,1131,68,258,281
835,MAK-MAD,2024,16,2024-04-15,10230,32,1591219.88,1591959.0000,4047170.908,5973948.672,Post Ramadan,1.13574780058651026393,2820,569,593,442,430,1640,32,368,216
836,MAK-MAD,2024,16,2024-04-16,9505,32,1499681.45,1501735.7000,3833904.944,5973948.672,Post Ramadan,1.10655444502893214098,1928,490,553,498,377,2023,39,277,248
837,MAK-MAD,2024,16,2024-04-17,10181,36,1599340.60,1600346.2000,4093371.828,6720692.256,Post Ramadan,1.10080542186425694922,2102,465,569,469,416,2873,72,342,237
838,MAK-MAD,2024,16,2024-04-18,11690,46,1729838.40,1730032.2000,4593234.778,8587551.216,Post Ramadan,1.08237810094097519247,3077,646,652,564,532,2466,69,252,258
839,MAK-MAD,2024,16,2024-04-19,8793,32,1340141.40,1340578.4000,3457540.090,5973948.672,Post Ramadan,1.11125895598771750256,2364,546,445,443,401,1664,52,193,170
840,MAK-MAD,2024,16,2024-04-20,12014,42,1881257.70,1885132.8000,4823352.162,7840807.632,Post Ramadan,1.10185616780422840020,3192,688,602,524,439,2415,70,312,338
841,MAK-MAD,2024,17,2024-04-21,9197,32,1483969.75,1486149.5000,3765193.860,5973948.672,Post Ramadan,1.10969881483092312711,1776,602,459,399,434,1718,66,275,242
842,MAK-MAD,2024,17,2024-04-22,9797,32,1638948.05,1641673.4000,4020693.872,5973948.672,Post Ramadan,1.11121771971011534143,2132,792,515,348,348,1900,65,269,204
843,MAK-MAD,2024,17,2024-04-23,9999,32,1716259.84,1719312.1000,4151575.346,5973948.672,Post Ramadan,1.12505250525052505251,2031,706,494,301,303,2547,45,324,219
844,MAK-MAD,2024,17,2024-04-24,10861,36,1800446.97,1807818.1000,4429948.166,6720692.256,Post Ramadan,1.13208728478040696069,2359,713,425,501,362,2757,72,443,246
845,MAK-MAD,2024,17,2024-04-25,12931,46,2008060.45,2010759.9000,5119757.774,8587551.216,Post Ramadan,1.11242749980666615111,3601,993,590,605,498,2483,118,377,261
846,MAK-MAD,2024,17,2024-04-26,8982,32,1434523.50,1435867.5000,3560252.858,5973948.672,Post Ramadan,1.12070808283233132933,2325,822,540,482,277,1429,85,257,229
847,MAK-MAD,2024,17,2024-04-27,11897,42,1878152.03,1879563.4000,4792007.276,7840807.632,Post Ramadan,1.11415482894847440531,3257,995,661,596,385,1986,148,348,250
848,MAK-MAD,2024,18,2024-04-28,8865,32,1411883.47,1414129.5000,3597709.954,5973948.672,Post Ramadan,1.11093062605752961083,2020,893,485,532,236,1574,50,225,256
849,MAK-MAD,2024,18,2024-04-29,8635,32,1377612.55,1380376.8000,3526851.334,5973948.672,Post Ramadan,1.09008685581933989577,1649,1224,418,368,223,1747,43,151,258
850,MAK-MAD,2024,18,2024-04-30,9273,32,1503095.60,1503680.6000,3763998.638,5973948.672,Post Ramadan,1.10899385312196700097,2327,823,330,344,249,1581,55,330,176
851,MAK-MAD,2024,18,2024-05-01,12189,36,1932748.70,1933560.7000,4699672.036,6720692.256,Post Ramadan,1.15225203051932069899,5445,948,351,469,376,1206,64,234,259
852,MAK-MAD,2024,18,2024-05-02,14138,46,2135977.30,2137126.3000,5449056.024,8587551.216,School Leaves,1.12865327486207384354,5988,1182,494,603,535,1394,126,255,236
853,MAK-MAD,2024,18,2024-05-03,9430,32,1437806.50,1438676.0000,3622209.228,5973948.672,School Leaves,1.11516436903499469777,3703,1127,403,380,309,635,103,140,199
854,MAK-MAD,2024,18,2024-05-04,14180,42,2256910.70,2258725.7000,5519912.104,7840807.632,School Leaves,1.14253173483779971791,5888,1557,641,538,424,940,124,218,264
855,MAK-MAD,2024,19,2024-05-05,8719,32,1311051.20,1311463.7000,3384622.702,5973948.672,Pre Hajj,1.09475857323087510036,2493,1014,399,453,301,1042,100,243,164
856,MAK-MAD,2024,19,2024-05-06,7947,32,1174367.00,1176741.5000,3084961.776,5973948.672,Pre Hajj,1.06983767459418648547,2315,805,377,411,280,469,46,183,256
857,MAK-MAD,2024,19,2024-05-07,7808,32,1124572.50,1126318.1000,2961012.250,5973948.672,Pre Hajj,1.06581711065573770492,2644,610,376,444,323,388,62,165,296
858,MAK-MAD,2024,19,2024-05-08,9078,36,1300472.90,1302488.9000,3441108.614,6720692.256,Pre Hajj,1.07498347653668208857,3327,748,356,446,322,775,60,223,224
859,MAK-MAD,2024,19,2024-05-09,11509,46,1616959.40,1617621.4000,4278471.062,8587551.216,Pre Hajj,1.07624467807802589278,5065,688,525,588,423,425,135,193,222
860,MAK-MAD,2024,19,2024-05-10,8282,32,1156634.00,1164021.0000,3058513.554,5973948.672,Pre Hajj,1.08001690412943733398,3366,673,471,597,291,365,77,140,162
861,MAK-MAD,2024,19,2024-05-11,10884,42,1491351.80,1518917.6000,3988887.618,7840807.632,Pre Hajj,1.07861080485115766262,5185,750,545,648,389,342,102,220,275
862,MAK-MAD,2024,20,2024-05-12,7163,32,934881.48,956497.8000,2569739.180,5973948.672,Pre Hajj,1.04447857043138349853,2928,427,294,396,351,297,54,203,176
863,MAK-MAD,2024,20,2024-05-13,6555,32,840501.97,863122.6000,2334594.168,5973948.672,Pre Hajj,1.03675057208237986270,2754,477,236,268,339,253,49,131,191
864,MAK-MAD,2024,20,2024-05-14,6572,32,865817.48,889635.8000,2358629.534,5973948.672,Pre Hajj,1.06386183810103469264,2959,439,241,221,258,387,56,199,152
865,MAK-MAD,2024,20,2024-05-15,8193,36,1036829.40,1070512.8000,2858799.370,6720692.256,Pre Hajj,1.05909923105089710729,3948,563,283,333,372,272,49,199,264
866,MAK-MAD,2024,20,2024-05-16,10688,47,1264550.71,1327826.3000,3468310.166,8774237.112,Pre Hajj,1.07853667664670658683,5390,738,432,556,438,382,80,174,218
867,MAK-MAD,2024,20,2024-05-17,8711,32,1094137.15,1141647.4000,2928136.268,5973948.672,Pre Hajj,1.09722190334060383423,3721,711,383,438,268,427,67,125,150
868,MAK-MAD,2024,20,2024-05-18,11154,42,1447271.75,1578919.9000,3897690.746,7840807.632,Pre Hajj,1.12270037654653039268,4942,529,353,447,462,242,70,165,169
869,MAK-MAD,2024,21,2024-05-19,7534,38,999879.13,1131802.5000,2787432.058,7094064.048,Pre Hajj,1.13080700822936023361,2245,277,256,236,261,277,25,134,137
870,MAK-MAD,2024,21,2024-05-20,7402,36,972718.90,1097546.7000,2700972.142,6720692.256,Pre Hajj,1.12843825992974871656,2106,330,170,224,307,451,31,118,152
871,MAK-MAD,2024,21,2024-05-21,6735,36,893602.06,1000272.0000,2451681.116,6720692.256,Pre Hajj,1.11238307349665924276,2256,440,195,154,208,212,28,134,152
872,MAK-MAD,2024,21,2024-05-22,7480,36,928192.48,1051811.3000,2595245.918,6720692.256,Pre Hajj,1.12613636363636363636,2521,422,234,210,252,265,101,100,146
873,MAK-MAD,2024,21,2024-05-23,8622,44,1058073.45,1184710.8000,2938335.442,8214179.424,Pre Hajj,1.10462769659011830202,3374,404,254,315,288,221,47,123,144
874,MAK-MAD,2024,21,2024-05-24,5968,36,774657.25,895650.3000,2180239.358,6720692.256,Pre Hajj,1.12803284182305630027,1979,219,138,189,155,116,10,70,83
875,MAK-MAD,2024,21,2024-05-25,6525,42,835996.97,954462.3000,2376818.872,7840807.632,Pre Hajj,1.12436781609195402299,2577,203,152,166,189,114,12,95,97
876,MAK-MAD,2024,22,2024-05-26,5141,36,687594.97,785701.4000,1929282.424,6720692.256,Pre Hajj,1.15014588601439408675,1609,209,80,77,139,208,15,71,36
877,MAK-MAD,2024,22,2024-05-27,4935,36,701014.38,797619.1000,1885285.810,6720692.256,Pre Hajj,1.15440729483282674772,1683,94,91,65,165,96,11,41,39
878,MAK-MAD,2024,22,2024-05-28,5139,36,706327.64,804559.2000,1968329.656,6720692.256,Pre Hajj,1.15008756567425569177,1524,134,65,92,175,100,19,33,37
